userID	contactID	date_day	date_month	date_year	date_hour	date_minute	date_second
5266	67528	5	1	2008	17	43	47
5266	100111	12	3	2009	1	19	35
5323	16394	6	8	2007	16	5	56
5323	29415	30	7	2007	1	12	41
5323	34860	27	9	2007	13	43	18
5323	35374	21	10	2007	1	36	8
5323	57443	27	9	2007	13	42	7
5323	61193	24	4	2008	13	36	40
5424	1113	16	11	2006	7	26	22
5424	4154	16	10	2006	1	59	34
5424	9402	20	8	2007	17	20	38
5424	23992	16	3	2008	20	52	23
5424	50698	4	11	2007	19	56	32
5424	53725	17	3	2007	17	25	47
5424	92465	2	1	2007	19	59	8
5424	96991	5	11	2006	1	4	19
5424	97770	19	12	2006	23	17	27
5424	101470	3	10	2006	20	30	47
5478	36829	26	9	2010	6	34	40
5478	58871	18	10	2010	22	43	5
5478	61607	16	1	2010	21	37	3
5478	87453	6	9	2008	16	31	47
5584	372	19	10	2007	6	49	3
5584	20462	9	3	2008	12	38	53
5584	26183	24	11	2007	2	18	1
5584	41072	27	9	2007	21	37	33
5584	72718	19	6	2007	16	51	9
5606	16553	7	6	2007	0	43	17
5648	7122	9	2	2009	15	37	9
5802	22245	15	10	2010	4	38	58
5802	80270	15	10	2010	13	31	11
5802	92476	15	10	2010	2	56	22
5802	93917	15	10	2010	13	41	49
5802	102562	18	10	2010	23	29	41
5802	102589	15	10	2010	4	40	27
5817	32542	10	8	2006	16	2	24
5817	46409	4	5	2006	16	18	55
5863	7506	10	1	2009	21	33	0
5863	9016	21	6	2008	8	42	22
5863	23523	1	6	2007	14	36	14
5937	5947	21	10	2010	15	39	26
5937	5959	21	10	2010	15	40	54
5937	14138	21	10	2010	15	39	5
5937	34600	21	10	2010	15	38	46
5937	42872	21	10	2010	15	37	39
5937	52394	21	10	2010	15	37	15
5937	73941	21	10	2010	15	29	13
5937	77133	21	10	2010	15	48	39
5937	104999	21	10	2010	15	42	12
5947	5937	21	10	2010	15	34	0
5947	5959	21	10	2010	16	36	49
5947	14138	21	10	2010	15	35	46
5947	34600	21	10	2010	15	41	39
5947	42872	21	10	2010	15	39	39
5947	52394	21	10	2010	15	38	57
5947	59180	26	10	2010	16	41	40
5947	73941	21	10	2010	15	33	12
5947	77133	21	10	2010	15	50	32
5947	104999	21	10	2010	16	32	3
5959	5937	21	10	2010	15	35	31
5959	5947	21	10	2010	15	41	10
5959	14138	21	10	2010	15	37	41
5959	34600	21	10	2010	15	42	45
5959	42872	21	10	2010	15	41	2
5959	51351	21	10	2010	16	26	50
5959	52394	21	10	2010	15	39	37
5959	59180	21	10	2010	16	47	40
5959	73941	21	10	2010	15	28	10
5959	77133	21	10	2010	15	51	3
5959	104999	21	10	2010	16	35	26
6020	24404	15	1	2007	4	1	34
6020	67794	17	1	2007	15	58	52
6020	73317	26	3	2008	13	11	36
6047	54505	26	6	2009	12	27	27
6047	103005	9	6	2009	13	1	43
6067	10376	17	8	2008	6	50	27
6067	73623	23	9	2008	4	48	52
6092	54505	30	9	2009	8	46	10
6092	103005	22	10	2006	21	4	7
6111	75232	5	7	2006	18	32	3
6120	39674	10	6	2008	12	25	3
6120	48330	4	5	2006	16	18	55
6141	54208	23	7	2010	13	33	5
6157	28206	26	2	2007	3	14	20
6186	7396	10	2	2009	10	48	53
6186	33925	16	1	2009	14	23	21
6186	58181	16	1	2009	14	25	20
6195	3957	10	1	2007	13	48	52
6195	80559	10	1	2007	20	17	6
6263	21862	5	1	2009	21	12	0
6263	24208	12	5	2009	21	52	54
6263	53147	20	5	2009	16	35	39
6263	71322	19	6	2009	19	52	43
6263	100456	15	2	2009	20	43	34
6263	101084	24	11	2008	22	10	36
6403	10235	27	5	2008	9	39	54
6403	32981	28	5	2008	13	1	59
6403	63774	28	3	2008	8	50	20
6452	64607	16	6	2008	13	38	15
6510	106971	20	11	2006	18	58	57
6548	60654	17	10	2006	20	46	27
6548	67528	21	7	2007	12	44	38
6548	81484	11	12	2008	8	39	51
6585	8691	14	10	2008	12	59	28
6585	23135	3	7	2009	9	57	20
6585	25738	28	9	2008	22	7	54
6585	32738	28	9	2008	0	29	29
6585	58346	25	10	2008	18	20	17
6585	75749	19	2	2009	17	2	51
6585	94211	28	9	2008	20	50	48
6652	28459	2	4	2008	4	12	31
6652	40562	1	2	2008	20	4	12
6652	84365	7	3	2008	22	5	21
6663	45129	4	5	2006	16	18	55
6663	63696	4	5	2006	16	18	55
6663	69602	4	5	2006	16	18	55
6663	78389	4	5	2006	16	18	55
6677	20214	12	12	2006	19	54	47
6677	48586	8	2	2008	5	34	44
6677	70307	4	1	2008	4	9	54
6704	242	12	10	2008	17	11	19
6704	82887	7	7	2007	21	24	52
6704	89201	4	5	2006	16	18	55
6796	28206	5	8	2009	1	44	27
6796	30669	8	9	2009	20	41	26
6796	31994	7	6	2009	11	57	47
6796	44368	6	11	2009	1	21	54
6796	81173	3	6	2009	20	15	50
6796	100884	2	6	2009	18	24	40
6862	39593	30	1	2008	18	36	36
6862	54691	9	4	2008	4	40	9
6862	104968	12	1	2008	22	11	52
6888	1887	17	10	2010	13	5	7
6888	6897	17	10	2010	13	4	2
6888	61581	17	10	2010	13	14	13
6888	77671	17	10	2010	12	55	21
6888	91905	17	10	2010	13	11	11
6888	94028	17	10	2010	13	6	5
6897	1887	16	10	2010	19	7	14
6897	6888	17	10	2010	13	11	15
6897	61581	17	10	2010	13	14	23
6897	77671	17	10	2010	12	56	42
6897	91905	17	10	2010	13	11	35
6897	94028	17	10	2010	13	6	27
6919	32738	17	1	2009	20	44	39
6934	48586	19	9	2007	21	48	34
6934	56419	30	5	2008	1	44	11
6934	61637	25	9	2007	19	3	15
6934	70307	5	7	2007	20	21	40
6934	92890	2	10	2007	13	55	42
6995	44278	5	12	2006	18	13	34
6995	77754	2	3	2008	15	44	35
6995	98048	18	1	2008	16	48	27
7050	13691	5	8	2008	10	31	24
7050	58519	12	7	2008	17	10	43
7066	8905	3	3	2008	14	47	4
7066	12476	27	3	2008	22	56	57
7066	96012	2	8	2007	21	2	0
7066	103201	3	3	2008	22	51	39
7081	79397	9	4	2008	15	23	56
7105	3539	11	9	2006	0	7	45
7105	50628	3	8	2006	21	21	18
7105	107072	15	12	2006	19	1	30
7122	5648	8	8	2009	9	59	40
7122	9198	16	9	2009	20	51	22
7122	83355	11	6	2008	16	14	28
7175	8484	9	9	2008	9	45	3
7175	62713	3	3	2009	20	48	31
7175	77247	31	10	2008	10	45	12
7212	28459	11	9	2010	22	21	8
7268	105789	14	12	2006	4	25	6
7275	41788	11	4	2008	13	57	32
7290	38719	4	1	2010	13	4	34
7328	20614	17	1	2008	13	6	42
7328	32438	10	6	2006	9	32	27
7328	47354	8	11	2006	22	41	11
7328	82887	12	1	2009	16	48	3
7379	32088	22	7	2010	20	55	57
7379	61108	22	7	2010	21	14	16
7379	69777	22	7	2010	21	4	26
7379	71735	22	7	2010	21	7	24
7379	74444	22	7	2010	20	44	23
7379	80334	22	7	2010	21	14	3
7379	89295	22	7	2010	21	23	39
7379	97975	22	7	2010	21	3	34
7396	6186	10	2	2009	10	49	13
7396	33925	29	1	2009	11	11	32
7396	58181	29	1	2009	11	54	6
7461	22163	19	3	2007	20	30	36
7461	35223	12	7	2006	7	2	54
7461	37550	4	5	2006	16	18	55
7461	41685	8	8	2009	1	59	44
7461	71598	18	10	2007	13	55	29
7461	93408	5	1	2007	3	28	59
7461	94964	4	5	2006	16	18	55
7461	95944	12	12	2006	11	20	0
7506	5863	6	12	2008	14	14	48
7506	9016	30	4	2007	5	27	8
7506	23523	1	5	2007	7	32	47
7558	30815	5	10	2006	14	24	15
7558	49816	14	12	2006	16	28	15
7706	81195	17	8	2006	13	38	39
7740	32839	21	8	2007	17	28	49
7779	12003	30	6	2006	13	45	41
7779	17102	21	5	2007	19	57	41
7779	41072	26	12	2009	19	39	52
7779	95023	31	8	2006	20	0	33
7843	29509	5	3	2009	21	32	50
7865	5024	4	7	2010	15	1	38
7865	10313	12	6	2010	12	51	10
7865	29455	14	7	2010	9	38	32
7865	55395	11	8	2010	19	38	58
7865	65215	26	3	2010	7	39	25
7865	71775	22	5	2010	2	29	0
7924	62938	9	7	2008	16	6	55
7924	66163	23	12	2007	0	54	44
7948	74967	16	5	2009	16	17	45
7978	32	8	7	2010	14	25	36
7978	8095	31	7	2010	18	16	11
7978	12837	23	7	2010	10	37	28
7978	16998	22	7	2010	8	55	45
8016	2831	10	8	2009	19	17	25
8016	22005	3	8	2009	19	24	0
8016	27706	3	8	2009	19	24	0
8016	41470	3	8	2009	19	24	31
8016	44987	3	8	2009	19	24	11
8016	66428	3	8	2009	19	23	59
8016	71831	3	8	2009	19	23	59
8016	79744	3	8	2009	19	23	28
8016	80502	3	8	2009	19	24	1
8016	100111	23	8	2009	12	20	57
8039	67528	18	4	2007	19	25	15
8039	70613	22	11	2006	22	3	49
8039	73128	29	3	2007	8	17	51
8039	98013	18	5	2006	0	40	57
8068	11166	19	1	2007	19	51	17
8068	30548	19	1	2007	22	50	35
8068	31749	27	10	2006	16	31	18
8068	90145	28	11	2007	22	21	52
8095	3203	19	7	2010	19	56	59
8095	7978	28	7	2010	6	18	41
8095	8291	10	9	2010	15	26	45
8095	9411	26	7	2010	5	57	41
8095	12837	23	7	2010	10	36	52
8095	12847	30	7	2010	16	51	11
8095	83734	16	8	2010	22	30	54
8095	91172	12	10	2010	5	55	49
8216	10567	17	11	2008	16	53	16
8216	27166	19	3	2008	12	6	35
8216	43978	4	3	2008	6	46	59
8216	71312	24	5	2008	7	54	45
8216	74019	5	4	2008	13	39	37
8216	76529	23	5	2008	10	50	2
8216	104003	7	3	2008	22	32	18
8216	107171	19	3	2008	20	31	37
8232	302	13	10	2006	4	27	32
8232	28061	29	8	2006	12	31	17
8232	45748	17	7	2008	2	8	59
8291	3203	12	8	2010	17	57	53
8291	8095	19	8	2010	7	41	0
8291	83734	21	7	2010	10	6	36
8291	91172	27	8	2010	10	16	12
8315	19334	15	10	2010	12	51	11
8315	26937	15	10	2010	12	42	25
8315	32016	15	10	2010	12	55	57
8315	48618	15	10	2010	12	57	45
8315	83954	15	10	2010	12	56	26
8336	3817	22	2	2008	15	36	26
8336	75110	24	5	2006	18	2	27
8351	8373	1	8	2007	20	54	43
8351	29712	1	8	2007	22	27	58
8373	8351	31	7	2007	14	5	25
8373	69550	18	2	2008	6	32	11
8386	64120	27	11	2007	21	42	21
8408	74967	9	5	2007	1	35	45
8445	36132	3	5	2008	15	26	34
8445	42649	28	2	2009	17	12	59
8445	52621	3	5	2008	16	38	39
8445	69725	23	2	2009	18	0	4
8445	81416	1	5	2008	20	25	33
8445	95685	16	7	2010	11	43	20
8445	98932	3	5	2008	13	46	38
8452	11001	20	12	2009	5	19	51
8452	95115	1	12	2009	17	6	8
8484	7175	12	5	2009	20	46	19
8484	20614	23	4	2008	7	2	50
8484	30443	16	10	2007	14	43	47
8554	63930	28	11	2006	3	12	8
8567	62713	5	9	2008	21	53	0
8612	20269	11	12	2006	15	26	3
8612	28206	15	5	2007	11	5	5
8612	32282	4	5	2006	16	18	55
8612	50838	4	5	2006	16	18	55
8612	82887	13	11	2007	17	54	32
8622	61992	1	12	2007	14	10	2
8622	82887	4	12	2007	18	45	50
8622	101470	4	5	2006	16	18	55
8622	106631	25	11	2006	22	59	13
8670	32	10	8	2010	14	25	9
8670	17633	11	6	2008	18	14	49
8670	44460	16	6	2008	8	23	17
8670	56171	21	9	2009	18	52	12
8670	63207	23	4	2009	8	16	0
8670	71312	17	2	2008	10	53	24
8670	74019	14	2	2008	18	56	3
8670	87302	2	4	2008	0	50	5
8670	88927	1	4	2008	3	20	44
8680	40917	4	12	2007	20	57	59
8680	50917	21	4	2008	3	57	30
8680	88800	11	1	2007	4	42	46
8691	6585	1	8	2008	1	59	50
8691	25738	15	10	2008	8	47	41
8691	58346	25	10	2008	18	20	14
8691	75749	19	2	2009	17	2	30
8691	94211	13	9	2008	12	43	57
8716	67148	13	7	2009	2	49	57
8716	92871	3	6	2009	18	39	54
8716	100111	23	8	2009	12	23	4
8743	13129	29	10	2007	19	14	38
8743	48429	29	10	2007	19	30	31
8743	69950	29	10	2007	19	27	44
8743	82006	29	10	2007	19	29	33
8743	82979	29	10	2007	19	30	58
8743	84382	11	2	2008	21	6	29
8743	88706	30	10	2007	15	7	37
8743	90070	11	9	2007	21	26	32
8743	97458	24	2	2008	23	39	33
8743	101331	29	10	2007	19	39	8
8743	103644	21	8	2007	20	4	52
8775	9766	3	6	2009	18	4	37
8775	10289	17	1	2009	15	15	21
8775	15092	21	4	2009	13	32	25
8775	17659	24	1	2009	7	16	38
8775	27910	15	11	2008	2	38	27
8775	28870	25	8	2008	2	1	11
8775	29415	1	4	2008	9	35	38
8775	34047	23	6	2009	14	9	39
8775	41183	6	7	2008	2	21	55
8775	88241	18	1	2010	16	58	14
8775	91998	7	8	2008	22	20	15
8775	100111	13	9	2008	12	56	14
8775	100957	21	7	2009	1	48	38
8794	28550	15	6	2010	17	31	41
8794	34652	10	6	2010	2	11	11
8794	73580	14	6	2010	15	38	24
8794	92383	16	6	2010	15	3	42
8883	61910	12	8	2010	0	40	19
8883	70838	12	8	2010	0	40	16
8905	7066	3	3	2008	15	49	34
8905	98444	27	2	2008	3	16	31
8905	103201	10	4	2008	2	33	49
8953	12751	10	2	2007	12	29	59
8953	55976	12	12	2006	11	17	45
8953	58519	13	12	2006	18	6	21
8953	70991	10	2	2007	12	43	38
8953	81511	10	2	2007	10	23	48
8953	89454	10	3	2007	9	16	19
8953	104605	10	2	2007	17	6	43
8974	19433	1	8	2007	19	25	38
8974	49363	2	8	2007	15	25	14
8974	51017	2	8	2007	3	12	24
8974	60465	23	1	2008	9	38	34
8974	64801	2	8	2007	18	14	24
8974	76734	2	8	2007	5	18	10
8974	84115	2	8	2007	14	17	35
8997	49363	4	8	2007	0	14	56
8997	51017	14	12	2006	17	10	38
8997	55976	6	8	2007	14	37	9
8997	60465	4	8	2007	5	18	40
8997	62070	5	8	2007	5	2	48
8997	64801	4	8	2007	9	18	20
8997	72924	2	6	2008	4	37	47
9016	5863	6	12	2008	13	46	58
9016	7506	30	4	2007	7	54	5
9016	23523	1	5	2007	7	33	7
9054	51444	17	10	2006	21	15	4
9054	55995	18	11	2007	10	59	6
9054	74793	15	5	2007	9	32	45
9054	74967	13	11	2006	19	54	26
9054	78854	6	8	2007	11	29	55
9054	80298	19	11	2006	20	45	54
9054	97497	6	8	2007	11	32	26
9054	103307	1	6	2006	18	22	36
9054	106971	14	2	2008	12	24	3
9106	13936	25	7	2008	23	28	21
9106	39375	2	12	2008	13	53	4
9106	49104	28	7	2007	16	54	15
9106	49896	24	4	2008	23	45	40
9106	50012	4	3	2008	20	41	10
9106	69717	15	1	2007	18	10	58
9106	70991	23	11	2006	23	3	51
9106	73653	26	3	2007	15	3	17
9106	78341	5	1	2007	17	31	42
9106	85556	18	3	2007	17	49	18
9106	95033	21	9	2006	16	16	41
9145	57	26	6	2008	18	32	32
9145	1263	17	9	2010	8	59	15
9145	4031	28	5	2008	8	48	58
9145	5024	30	4	2009	2	59	5
9145	9152	7	1	2010	16	58	52
9145	10313	31	7	2010	13	1	24
9145	22526	9	9	2010	1	30	34
9145	26642	18	5	2010	12	28	8
9145	29455	28	8	2007	11	30	1
9145	29555	15	5	2009	4	0	0
9145	41461	5	8	2010	22	49	5
9145	44451	13	1	2010	6	54	9
9145	49159	1	2	2009	15	16	13
9145	51985	15	9	2009	14	48	59
9145	63896	19	10	2009	5	30	8
9145	75391	27	9	2008	17	31	53
9145	94089	22	7	2009	16	16	59
9145	96249	9	8	2010	7	54	29
9145	105714	24	11	2009	3	51	40
9152	57	8	2	2010	19	46	2
9152	5024	4	7	2010	5	47	2
9152	9145	30	12	2009	16	6	50
9152	29455	7	8	2010	6	19	51
9152	65215	18	5	2010	17	13	41
9167	63762	4	5	2006	16	18	55
9167	69602	9	7	2006	14	24	11
9167	102420	20	8	2006	16	8	56
9198	7122	16	6	2009	4	54	27
9307	1455	18	11	2009	14	53	22
9307	3646	30	9	2009	8	22	27
9402	5424	6	4	2008	13	24	14
9402	27541	7	11	2007	19	40	8
9402	50415	21	8	2007	14	45	5
9402	78607	30	4	2008	4	53	42
9411	3203	7	7	2010	10	1	57
9411	8095	20	7	2010	5	26	5
9411	12837	10	7	2010	5	26	33
9411	16998	16	7	2010	8	17	44
9440	101038	26	1	2008	2	33	9
9469	26305	6	2	2008	14	33	7
9469	29888	4	5	2006	16	18	55
9469	71822	12	12	2006	16	31	46
9469	85943	2	5	2007	14	3	38
9469	95023	27	7	2006	22	38	42
9486	89391	19	11	2007	15	44	35
9528	32666	17	5	2007	17	38	56
9528	41291	16	7	2007	15	50	30
9528	43301	16	7	2007	15	49	41
9528	53234	16	7	2007	15	49	42
9528	54022	16	7	2007	15	53	14
9528	99354	16	7	2007	15	53	20
9548	57030	5	9	2006	1	52	3
9548	79593	13	9	2006	17	22	54
9548	95919	13	9	2006	18	33	21
9548	99654	13	9	2006	17	36	25
9566	9578	21	1	2008	12	50	39
9566	33422	21	1	2008	12	11	59
9566	41568	2	3	2009	6	18	0
9578	9566	19	1	2008	23	0	16
9578	33422	21	1	2008	12	12	53
9578	41568	25	9	2008	2	37	27
9600	23595	19	9	2007	8	7	11
9600	57848	10	8	2007	14	50	55
9600	58882	8	2	2008	22	30	4
9600	62195	1	10	2007	16	26	32
9600	106739	9	8	2007	12	3	8
9660	16394	11	6	2009	18	43	25
9689	11699	26	8	2010	14	37	21
9689	12417	28	9	2009	11	30	27
9689	14077	28	9	2009	1	15	15
9689	18481	8	9	2009	12	9	52
9689	35745	7	11	2009	21	55	30
9689	67063	9	2	2009	19	21	21
9689	70006	20	9	2009	11	50	22
9766	1328	13	4	2009	21	26	11
9766	8775	12	2	2009	15	14	6
9766	18481	2	8	2009	19	10	46
9766	24096	5	6	2007	5	56	30
9766	44334	26	3	2008	12	47	26
9766	48520	17	2	2008	19	6	30
9766	105986	11	4	2009	23	51	31
9796	27697	4	5	2006	16	18	55
9796	35541	5	4	2008	20	13	15
9796	72179	3	8	2008	21	58	33
9796	99392	8	11	2006	20	14	16
9845	30574	22	9	2006	9	59	9
9845	31039	18	10	2006	18	51	39
9845	33139	3	11	2006	11	40	14
9845	38767	22	9	2006	10	14	41
9845	53016	21	9	2006	20	8	13
9845	53844	15	9	2006	15	7	35
9845	57059	14	9	2006	9	11	36
9845	63519	22	9	2006	15	18	34
9845	64239	11	9	2006	12	37	53
9845	83640	22	9	2006	10	8	21
9845	90404	15	9	2006	11	18	10
9845	95213	20	9	2006	15	57	45
9845	100981	22	9	2006	9	13	0
9909	21634	12	8	2010	14	54	7
9909	30064	12	8	2010	14	55	30
9909	33121	12	8	2010	14	55	51
9909	36493	12	8	2010	15	2	9
9909	42630	12	8	2010	14	54	24
9909	44303	12	8	2010	15	2	8
9909	57505	12	8	2010	15	2	7
9909	82141	12	8	2010	14	54	33
9909	82284	12	8	2010	14	54	32
9909	90290	12	8	2010	14	54	1
9909	91458	12	8	2010	15	2	10
9909	104291	12	8	2010	15	2	15
9909	104354	12	8	2010	15	3	50
9917	62938	8	7	2008	19	20	35
9917	71214	12	7	2008	12	31	16
9917	96766	25	5	2008	21	44	34
9928	28594	12	7	2008	8	29	59
9928	73226	17	6	2008	8	50	49
9928	88842	15	1	2008	9	6	8
9985	2961	3	11	2009	13	31	41
9985	3646	29	9	2009	19	55	38
9985	16935	18	3	2010	14	1	10
9985	20410	13	5	2008	15	46	56
9985	22054	25	1	2007	17	36	44
9985	28594	22	4	2007	11	49	2
9985	37874	8	5	2008	11	20	50
9985	44568	28	6	2008	0	33	53
9985	45095	14	5	2008	13	42	46
9985	52876	15	5	2008	8	8	24
9985	62938	4	7	2008	15	21	30
9985	73226	22	5	2007	13	1	36
9985	73797	9	6	2007	17	57	51
9985	79789	16	5	2008	8	2	33
9985	94482	7	2	2008	23	42	54
9985	96288	10	7	2007	11	26	45
9985	96766	28	10	2007	18	12	24
9985	102146	27	5	2008	13	47	39
9985	105096	1	1	2009	18	2	34
10054	71214	11	8	2006	15	37	37
10054	78341	11	1	2009	16	30	25
10054	86388	29	3	2010	19	1	16
10125	20533	16	1	2008	19	57	15
10125	24608	21	8	2008	17	1	41
10125	45974	12	12	2007	5	20	38
10125	52303	28	1	2008	14	37	3
10178	24802	23	10	2006	1	58	43
10192	1049	22	2	2007	19	15	45
10235	6403	28	3	2008	8	40	9
10235	32981	28	5	2008	13	1	19
10235	63774	28	3	2008	8	50	43
10253	16016	27	4	2010	20	28	30
10253	21503	24	2	2009	21	21	1
10253	29415	5	11	2007	17	20	10
10253	76972	3	1	2009	12	54	53
10253	93867	4	7	2007	5	22	17
10253	106147	17	2	2008	17	48	32
10289	2831	10	8	2009	19	17	14
10289	8775	4	7	2008	17	20	0
10289	24096	17	8	2010	13	40	51
10289	35374	21	4	2008	19	44	40
10289	63458	22	11	2008	23	36	46
10289	65775	10	6	2008	18	27	11
10289	88649	1	3	2007	2	34	52
10289	100111	5	1	2009	10	50	5
10289	103185	13	10	2007	3	40	48
10313	4031	21	5	2008	23	27	26
10313	7865	26	3	2010	6	50	59
10313	9145	7	7	2010	9	40	50
10313	22526	31	10	2008	4	42	55
10313	29455	10	10	2010	13	11	6
10313	29921	21	11	2007	6	0	48
10313	65215	25	2	2008	9	23	42
10313	94089	28	11	2007	23	47	9
10327	65928	14	1	2008	23	46	40
10376	6067	25	7	2008	3	17	21
10425	26679	27	2	2007	0	17	28
10425	33225	26	4	2008	2	21	5
10425	41505	4	5	2006	16	18	55
10425	53668	18	11	2007	13	58	38
10425	63680	6	6	2007	21	11	8
10425	69355	11	5	2006	22	42	39
10425	76680	20	6	2008	3	36	25
10425	82093	14	5	2008	22	49	35
10425	83527	4	5	2006	16	18	55
10425	92017	29	6	2007	4	45	30
10425	96426	24	2	2008	16	6	39
10486	22743	12	2	2009	9	56	7
10510	50438	21	6	2008	22	10	39
10523	68581	26	4	2008	16	0	1
10523	81484	10	8	2008	15	13	48
10567	8216	17	11	2008	15	53	1
10587	38525	23	7	2006	8	29	53
10587	92177	6	6	2007	5	50	10
10620	35995	25	5	2007	11	42	2
10620	72798	21	5	2007	13	18	16
10620	88658	28	6	2007	10	16	54
10620	107984	19	12	2007	17	16	18
10634	42679	30	3	2008	22	29	17
10654	30511	5	8	2008	6	58	2
10654	30848	13	8	2007	13	56	7
10680	788	23	8	2010	14	20	42
10680	12299	10	7	2010	21	20	42
10680	30712	28	9	2010	18	0	40
10680	36971	18	5	2010	16	44	35
10680	47252	6	8	2010	13	39	19
10680	52177	11	1	2010	0	15	22
10680	58464	7	7	2010	22	12	37
10680	62346	22	8	2010	19	3	58
10680	64432	22	8	2010	21	0	41
10680	64467	22	8	2010	22	46	5
10680	92616	15	2	2010	23	21	30
10680	93594	26	7	2010	11	37	57
10680	100884	21	8	2010	3	42	37
10680	101946	6	7	2010	8	32	45
10680	102248	8	7	2010	19	17	3
10691	15408	3	10	2006	14	29	53
10691	22225	5	2	2009	22	55	11
10691	27624	12	2	2009	10	48	23
10691	36332	16	9	2006	1	30	40
10691	39968	23	7	2008	19	50	31
10691	86468	7	4	2008	1	52	3
10691	87652	3	4	2008	0	1	52
10725	65563	22	11	2007	17	13	49
10740	2315	25	2	2008	20	51	28
10740	20719	17	8	2008	19	32	26
10740	35480	17	9	2007	5	4	54
10740	87760	21	6	2007	11	7	52
10808	102929	4	5	2006	16	18	55
10831	45897	17	2	2007	10	33	27
10831	80083	23	2	2007	13	8	54
10885	63581	9	6	2006	0	31	51
10885	64476	4	5	2006	16	18	55
10885	69249	4	5	2006	16	18	55
10949	14666	27	6	2006	12	4	22
10949	21307	21	4	2008	19	55	29
10949	26018	7	3	2008	9	31	11
10949	31602	9	5	2008	15	45	53
10949	35010	10	8	2008	19	23	18
10949	38271	4	5	2006	16	18	55
10949	39091	11	2	2007	16	10	29
10949	45497	20	12	2006	12	49	18
10949	48552	4	5	2006	16	18	55
10949	53806	31	3	2008	14	43	28
10949	59557	4	5	2006	16	18	55
10949	69797	4	8	2007	1	49	27
10949	71598	26	9	2006	14	35	46
10949	81173	11	1	2009	17	7	49
10949	81597	21	3	2007	7	30	33
10949	93437	23	10	2006	16	29	3
10949	95023	31	10	2006	17	3	20
10949	104231	6	10	2006	6	21	59
10990	18720	4	5	2006	16	18	55
10990	30221	16	5	2006	7	24	40
10990	43554	4	5	2006	16	18	55
10990	55267	4	5	2006	16	18	55
10990	81706	12	8	2006	12	15	40
11001	8452	30	12	2009	23	27	10
11042	14323	22	8	2006	10	41	9
11042	16042	19	10	2009	21	27	14
11042	51283	6	1	2007	4	23	23
11042	53806	4	5	2006	16	18	55
11042	64432	20	8	2008	23	27	51
11042	80837	18	5	2006	9	27	11
11042	89083	2	9	2006	17	38	0
11042	96132	14	5	2007	14	47	16
11042	97770	4	5	2006	16	18	55
11042	107005	2	4	2007	17	4	37
11081	58088	10	8	2007	8	58	25
11109	15991	5	6	2008	17	45	54
11109	23992	25	5	2009	20	23	50
11109	40599	10	9	2007	17	14	7
11109	57284	11	4	2008	0	6	53
11109	66163	8	2	2008	3	44	19
11109	73688	5	12	2006	15	33	51
11109	82887	28	7	2008	18	13	58
11109	84603	6	10	2009	12	57	32
11109	98048	30	6	2008	22	4	16
11109	101787	27	9	2009	9	31	45
11144	4681	4	5	2006	16	18	55
11144	98331	31	5	2007	14	24	55
11144	104064	22	6	2007	20	51	30
11166	8068	7	2	2007	22	40	19
11166	30548	19	1	2007	19	57	31
11166	31749	23	5	2007	19	9	25
11166	71214	4	10	2007	12	55	31
11166	90145	20	11	2007	20	45	19
11166	91479	23	8	2007	21	33	12
11260	55773	21	5	2006	22	55	50
11274	2934	24	9	2008	7	11	35
11274	66681	8	3	2009	11	23	37
11274	71214	24	12	2007	16	43	59
11274	73226	27	10	2009	15	30	28
11295	43335	19	8	2006	1	21	3
11295	49031	2	9	2006	17	30	56
11295	52177	12	1	2007	23	54	47
11295	54005	18	7	2007	0	24	48
11295	64649	24	9	2007	1	1	59
11295	80959	15	6	2006	16	21	51
11295	95278	25	8	2006	15	48	40
11295	100668	5	1	2009	21	29	34
11367	22688	15	9	2010	14	14	11
11367	65306	16	9	2010	12	16	27
11367	79280	15	9	2010	14	38	8
11367	89412	15	9	2010	12	5	4
11402	38415	27	6	2007	21	15	41
11402	49764	4	6	2009	2	40	52
11428	23948	27	7	2007	13	23	27
11428	25936	6	3	2007	14	16	11
11428	35289	9	3	2008	13	18	51
11428	79164	20	2	2009	16	10	35
11475	100111	1	3	2010	18	25	36
11535	103884	25	9	2006	19	39	4
11568	259	4	10	2007	19	52	26
11604	1856	4	5	2006	16	18	55
11636	54916	28	6	2007	11	56	26
11636	58699	16	1	2008	14	27	28
11690	11721	21	11	2008	14	20	45
11690	17829	4	12	2007	15	6	10
11690	18666	6	1	2009	17	31	18
11690	19500	6	1	2009	17	31	8
11690	27994	6	1	2009	17	31	1
11690	28623	4	12	2007	15	5	33
11690	31020	6	1	2009	17	30	53
11690	33625	6	1	2009	17	30	44
11690	34396	6	1	2009	17	31	57
11690	44917	6	1	2009	17	30	49
11690	44978	6	1	2009	17	31	47
11690	46279	6	1	2009	17	32	29
11690	48357	6	1	2009	17	31	46
11690	52717	6	1	2009	17	31	12
11690	55466	6	1	2009	17	30	44
11690	62543	6	1	2009	17	31	48
11690	65191	6	1	2009	17	31	0
11690	66844	6	1	2009	17	31	30
11690	70182	6	1	2009	17	31	31
11690	80991	6	1	2009	17	31	9
11690	89182	6	1	2009	17	31	9
11690	91381	6	1	2009	17	31	19
11690	98963	6	1	2009	17	30	40
11690	99026	19	11	2007	15	14	28
11690	104140	6	1	2009	17	31	40
11690	106201	4	12	2007	15	5	29
